id,model,hyp_base,hyp_topic,hyp_emphasis,reference,BLEU,chrF,BERTScore_F1
237,llama,The ice tray in the fridge is jammed.,The ice tray is jammed in the fridge.,The ice tray in the fridge has frozen solid.,fridge ice tray jammed,0.0,58.91098064959118,0.9328763286272684
237,gemma,The ice tray in the fridge is jammed.,The ice tray is jammed in the fridge.,frozen ice tray of fridge,fridge ice tray jammed,0.0,59.95870787046263,0.9293808539708456
238,llama,The sofa's fabric stains easily.,The fabric stains easily on the sofa.,I'm easily getting stuck with the stain on the sofa fabric.,The fabric of the sofa is holding the stain out.,0.0,38.43964685690164,0.9192487796147665
238,gemma,The fabric of the sofa easily gets stained.,fabric stain easily get on sofa,Easily absorbed sofa fabric stain,The fabric of the sofa is holding the stain out.,0.14216961889428567,34.843961509851574,0.9054208795229594
239,llama,The wardrobe door is slightly out of alignment.,The wardrobe door is slightly out of alignment.,The wardrobe door is slightly out of alignment.,The far alignment of the wardrobe is slightly off,0.0,62.842031523764575,0.9213488101959229
239,gemma,The wardrobe door alignment is a little off.,Door alignment is a little off for the wardrobe,off is the alignment of the wardrobe door,The far alignment of the wardrobe is slightly off,0.15242416803863734,52.173688832075946,0.9274245301882426
240,llama,The inverter backup at home is not working properly.,The inverter backup is not working properly at home.,The inverter at home is not working properly.,Home Inverter Backup Wop Raha,0.0,30.144004952353065,0.8575235803922018
240,gemma,Home inverter backup weak,inverter backup weak is,weak is the inverter backup at home,Home Inverter Backup Wop Raha,0.0,35.558979248523585,0.8613922993342081
241,llama,The app's onboarding flow seems confusing.,The onboarding flow is confusing for the app.,The onboarding flow of the app is confusing.,app ka onboarding flow confusing laga,0.0,61.53367982566401,0.8765659928321838
241,gemma,The app's onboarding flow was confusing.,Onboarding flow seemed confusing to me in the app,confusing was the app onboarding flow,app ka onboarding flow confusing laga,0.0,61.475551447246346,0.8633386492729187
242,llama,The phone's notification badge is not clearing.,The notification badge on my phone hasn't cleared.,The phone's notification badge hasn't cleared.,Phone's notification badge not cleared,0.0,75.51984522062517,0.9171232581138611
242,gemma,The phone notification badge is not cleared.,notification badge not cleared from phone,Clear the notification badge of the phone that is not clear.,Phone's notification badge not cleared,0.15962409850213163,74.27580004434134,0.9035547971725464
243,llama,The browser's extension was automatically disabled.,The browser extension was automatically disabled.,The browser's extension has been automatically disabled.,browser ka extension automatically disable hua,0.0,72.98657548549808,0.8508866230646769
243,gemma,The browser extension automatically disabled.,The automatically disable browser extension.,automatically disable browser extension,browser ka extension automatically disable hua,0.0,76.88167762791859,0.9036048452059428
244,llama,The system is recommending a storage cleanup.,The system is recommending a storage cleanup.,The system is recommending a storage cleanup.,System storage cleanup recommended,0.0,67.86889717137694,0.9097863435745239
244,gemma,System recommend storage cleanup,Storage cleanup recommend to system,recommend system storage cleanup,System storage cleanup recommended,0.0,78.30392853082986,0.92082279920578
245,llama,The attachment size limit for email has been crossed.,The attachment size limit has been crossed in the email.,The email attachment size limit has been crossed.,Email attachment size limit exceeded,0.0,62.754564241242726,0.922452449798584
245,gemma,The email attachment size limit has been crossed.,The attachment size limit has been crossed in the email.,cross the email attachment size limit,Email attachment size limit exceeded,0.0,66.41104601984787,0.9221814870834351
246,llama,The WiFi password has recently been changed.,The WiFi password has recently been changed.,The WiFi password was recently changed.,wifi ka password recently change hua,0.0,53.27400021705188,0.8794184923171997
246,gemma,The wifi password was recently changed,password recently change for wifi,change the password for the wifi recently,wifi ka password recently change hua,0.0,64.64237248475419,0.8677513202031454
247,llama,The dark mode option is missing from the app.,The dark mode option is missing in the app.,The app is missing a dark mode option.,app ka dark mode option missing hai,0.0,63.21998077779867,0.8835253914197286
247,gemma,The app is missing the option for dark mode.,Dark mode option missing in the app,missing is app dark mode option,app ka dark mode option missing hai,0.0,63.45925428856485,0.8742280205090841
248,llama,The file's sync status is stuck.,The file's sync status has got stuck.,The file's sync status is stuck.,file ka sync status stuck ho gaya,0.0,49.908944043810436,0.8542828361193339
248,gemma,The file sync status is stuck,sync status stuck on file,stuck in file sync status,file ka sync status stuck ho gaya,0.0,53.77614707928158,0.8482659657796224
249,llama,The changelog for the update is not properly mentioned.,The changelog does not properly mention the update.,Please properly mention the update's changelog.,update ka changelog properly mention nahi,0.0,64.45573408613281,0.8678187727928162
249,gemma,Update changelog properly mentions update,changelog does not properly mention update,Not properly update the changelog,update ka changelog properly mention nahi,0.0,63.70957026698796,0.863406777381897
250,llama,The system is taking a long time to boot.,The system is taking a long time to boot up.,The system is taking too long to boot up.,System boot time is taking longer,0.0,45.91552217093175,0.9232909083366394
250,gemma,System is taking longer to boot,boot time seems to be lagging system,more system boot time,System boot time is taking longer,0.0,50.40063420336911,0.9176752765973409
251,llama,The doctor's follow-up visit is next week.,The doctor has scheduled a follow-up visit for next week.,The doctor has a follow-up visit scheduled for next week.,doctor ka follow up visit next week hai,0.0,55.69295080814848,0.8717897733052572
251,gemma,follow up visit next week doctor,follow up visit next week doctor,next week is doctor's follow up visit,doctor ka follow up visit next week hai,0.46372195051943843,73.192409519351,0.8677858908971151
252,llama,Set a reminder for medicine refill.,Set a reminder to refill the medicine.,Set an alarm for medicine refill reminder.,medicine ka refill reminder set karna,0.0,55.06386935231964,0.8622545401255289
252,gemma,Set a refill reminder for medicine,Set reminder to refill medicine,set reminder for refill of medicine,medicine ka refill reminder set karna,0.0,56.10394108893215,0.8572620749473572
253,llama,The clinic's registration counter was crowded.,The registration counter was crowded at the clinic.,The clinic's registration counter was very crowded.,clinic ka registration counter crowded tha,0.0,69.28084219599904,0.8868871529897054
253,gemma,The registration counter at the clinic was crowded,registration counter crowded at the clinic,crowded was the registration counter at the clinic,clinic ka registration counter crowded tha,0.0,73.37768551890237,0.881451427936554
254,llama,The test sample collection went smoothly.,The sample collection process went smoothly for the test.,The sample collection for the test went smoothly.,test ka sample collection smooth raha,0.0,59.287160358483305,0.8697779575983683
254,gemma,sample collection is smooth for the test,sample collection is going smoothly with the test,smooth running sample collection for the test,test ka sample collection smooth raha,0.0,61.73246082600479,0.8571244676907858
255,llama,The report's turnaround time was fast.,The turnaround time is fast for the report.,The report's turnaround time is quite fast.,report ka turnaround time fast tha,0.0,61.26166057521668,0.8851815064748129
255,gemma,The report turnaround time was fast.,The turnaround time was fast.,fast was the report turnaround time,report ka turnaround time fast tha,0.0,59.95935623797401,0.8888459205627441
256,llama,Following the prescribed diet is becoming difficult.,Following the diet is proving to be difficult as per the prescribed instructions.,It's becoming difficult to follow the prescribed diet.,Finding it difficult to follow the prescribed diet,0.2477978435389137,63.6105313497225,0.9267472624778748
